64	(447, 0.99017328), (2887, 0.97681165), (1426, 0.97581571), (4789, 0.97512698), (1023, 0.97405803), (529, 0.97383744), (2683, 0.97348261), (556, 0.97284245), (4713, 0.97264385), (2563, 0.97118914), (2347, 0.97032404), (833, 0.97020662), (4762, 0.9696787), (2068, 0.96784222), (347, 0.96772623), (2675, 0.96752608), (4846, 0.96536756), (2264, 0.96530646), (3943, 0.9646945), (3406, 0.96414143)
65	(905, 0.99131399), (1260, 0.99073792), (4607, 0.98855722), (2179, 0.98850787), (2792, 0.98572636), (702, 0.98543811), (1999, 0.98476386), (4249, 0.98431528), (1834, 0.98409963), (4216, 0.98371649), (2103, 0.98271441), (3154, 0.98174262), (4258, 0.98122978), (3541, 0.98110688), (2971, 0.98097372), (4385, 0.98039305), (2140, 0.98034275), (3691, 0.98012674), (2043, 0.9792555), (4637, 0.97925538)
66	(426, 0.99254894), (3332, 0.98669779), (2193, 0.98337007), (2110, 0.98260951), (3055, 0.98246604), (4684, 0.98111337), (2793, 0.97663867), (1409, 0.97510266), (4054, 0.97193164), (2274, 0.97139663), (2445, 0.97124004), (149, 0.9680751), (2830, 0.96804428), (501, 0.96787536), (751, 0.96778256), (2137, 0.96739709), (325, 0.96555781), (2704, 0.96525371), (345, 0.96478784), (293, 0.96470428)
67	(4591, 0.98090327), (2366, 0.9801088), (4489, 0.97976673), (898, 0.97854483), (1166, 0.97550488), (4690, 0.97494394), (4984, 0.97456133), (290, 0.97370464), (2787, 0.97253543), (3978, 0.97224128), (1997, 0.97194409), (1106, 0.97117871), (4606, 0.97080415), (4139, 0.97068095), (54, 0.97042668), (4674, 0.96998966), (429, 0.96893406), (463, 0.96845031), (2296, 0.96822536), (3335, 0.96794772)
68	(1336, 0.99596167), (1193, 0.99517834), (965, 0.99508792), (4635, 0.99450958), (2569, 0.99415159), (3425, 0.99379265), (3581, 0.99330044), (2621, 0.99298358), (926, 0.99250996), (4171, 0.99244761), (2269, 0.99163765), (2589, 0.99029022), (4731, 0.99025393), (75, 0.99022144), (1334, 0.98997855), (3059, 0.98962557), (3086, 0.98896527), (1955, 0.98875499), (3974, 0.98826027), (38, 0.98820269)
69	(4620, 0.99375534), (1917, 0.99214363), (4, 0.98999017), (1084, 0.98955035), (972, 0.98940301), (3147, 0.98892915), (735, 0.98854303), (726, 0.98827827), (4053, 0.98758757), (606, 0.98745996), (1933, 0.98727965), (4695, 0.98650992), (1249, 0.98590493), (1026, 0.98522329), (555, 0.98509443), (1073, 0.98452687), (2038, 0.98250544), (2501, 0.98207915), (599, 0.98186082), (3232, 0.98127395)
70	(2557, 0.99676919), (4725, 0.99462998), (2117, 0.9939881), (539, 0.99341077), (2324, 0.99287689), (1393, 0.99265802), (791, 0.99228841), (987, 0.99188244), (3331, 0.99173945), (2617, 0.99154133), (1855, 0.99151385), (918, 0.9911474), (3529, 0.99105442), (370, 0.99075174), (3806, 0.99023438), (753, 0.99003327), (3625, 0.98985064), (4365, 0.98982155), (338, 0.98973989), (4795, 0.98970646)
71	(4146, 0.98950225), (2334, 0.98390311), (3555, 0.98043787), (1784, 0.97982287), (1056, 0.97868305), (2707, 0.97561133), (914, 0.97536069), (722, 0.97326434), (1278, 0.97316271), (2630, 0.97311115), (2080, 0.97275746), (4846, 0.97269881), (509, 0.97181535), (4166, 0.97137183), (2450, 0.97126651), (1271, 0.97069538), (291, 0.97055006), (4277, 0.97051007), (4689, 0.97019589), (4791, 0.97009665)
72	(454, 0.98609614), (2158, 0.98110813), (3005, 0.98107302), (4925, 0.98101902), (1235, 0.98060966), (2961, 0.98035926), (149, 0.97869384), (2704, 0.97561824), (3157, 0.97465128), (4640, 0.97448742), (77, 0.97415698), (1899, 0.97251308), (2682, 0.97177988), (956, 0.97157359), (43, 0.97115159), (4395, 0.97110057), (323, 0.97109145), (3085, 0.97093797), (3330, 0.97054702), (2962, 0.96924984)
73	(2556, 0.99613625), (2394, 0.99428988), (300, 0.99289405), (4217, 0.9921416), (29, 0.99185002), (3111, 0.99162102), (4841, 0.99101293), (3172, 0.99071485), (1386, 0.99070454), (3268, 0.99036133), (2702, 0.98873508), (1258, 0.98864603), (4327, 0.98830283), (4880, 0.98826873), (261, 0.98820662), (177, 0.98804688), (1065, 0.98769891), (3765, 0.98756224), (4007, 0.98716772), (4927, 0.98688579)
74	(1125, 0.97515821), (4246, 0.96430242), (201, 0.96109855), (4470, 0.9555378), (53, 0.95386112), (47, 0.94884133), (3441, 0.94870389), (4988, 0.94724572), (2645, 0.94667864), (3215, 0.94460237), (198, 0.94317305), (4069, 0.94293356), (3851, 0.9412818), (1661, 0.93940854), (3794, 0.93793136), (2094, 0.9365766), (532, 0.93642139), (2749, 0.93555629), (4581, 0.93386501), (2136, 0.93382931)
75	(2269, 0.99751234), (1288, 0.99668384), (1129, 0.99634737), (965, 0.99521071), (926, 0.99473584), (897, 0.99437672), (2717, 0.99431372), (1729, 0.99407351), (1193, 0.9937467), (1049, 0.99342614), (1336, 0.99322236), (3086, 0.99296021), (1639, 0.99226898), (38, 0.9918921), (3856, 0.99181747), (4731, 0.99170583), (2621, 0.99161696), (1745, 0.99060655), (627, 0.99060273), (3728, 0.99058998)
76	(3660, 0.99189341), (112, 0.99077511), (2602, 0.99074244), (1220, 0.99023861), (959, 0.98697841), (1696, 0.98682362), (4915, 0.98590273), (1036, 0.98535126), (390, 0.98357713), (4742, 0.98353565), (2714, 0.98298717), (720, 0.98279285), (3573, 0.98274589), (2354, 0.98208547), (3187, 0.9807508), (1980, 0.9800874), (2025, 0.98001778), (1149, 0.97988284), (2343, 0.97955298), (4660, 0.97902644)
77	(2961, 0.99077046), (4925, 0.98577869), (3255, 0.98378932), (4078, 0.980075), (323, 0.97995543), (3126, 0.97992128), (3356, 0.97939724), (3269, 0.97763485), (4542, 0.97760761), (4979, 0.97718531), (1640, 0.97526824), (468, 0.97424912), (72, 0.97415698), (3330, 0.97408253), (605, 0.97395074), (628, 0.97328526), (1403, 0.97287273), (495, 0.9727084), (2719, 0.97088712), (623, 0.97055942)
78	(4952, 0.9903422), (4377, 0.98486316), (4904, 0.97675538), (1007, 0.97515124), (4134, 0.97076666), (4333, 0.97068584), (762, 0.96972555), (657, 0.96953702), (2359, 0.96499014), (2144, 0.96480381), (563, 0.96480072), (1780, 0.96469259), (4371, 0.9641214), (4311, 0.96341735), (3666, 0.96287596), (81, 0.96256447), (267, 0.96240783), (4212, 0.96144688), (4096, 0.96133977), (2200, 0.96016479)
79	(4586, 0.98119318), (4708, 0.98084807), (4781, 0.97830617), (3135, 0.97818995), (620, 0.97782874), (2970, 0.97754538), (1060, 0.97151566), (2632, 0.97023165), (4120, 0.9696182), (3017, 0.96822047), (1520, 0.96732903), (1791, 0.96712756), (870, 0.96661413), (98, 0.96627903), (4643, 0.96611941), (3702, 0.96596056), (4374, 0.96509171), (865, 0.96239126), (169, 0.96052468), (4456, 0.95966029)
80	(3452, 0.99003804), (1016, 0.98890769), (768, 0.98452723), (3411, 0.98448575), (157, 0.98332119), (1113, 0.98324555), (199, 0.98108763), (4379, 0.98002779), (2364, 0.97959983), (2511, 0.97923851), (3719, 0.97859645), (4095, 0.978396), (2539, 0.97794867), (3995, 0.97785187), (709, 0.97772515), (428, 0.97769153), (4159, 0.97630489), (286, 0.976282), (1134, 0.97514677), (1577, 0.97498465)
81	(2539, 0.98589039), (2424, 0.98525834), (4542, 0.9794656), (1007, 0.97757554), (4095, 0.97675753), (99, 0.97667825), (2565, 0.97653604), (209, 0.97599906), (3152, 0.97390199), (604, 0.97340429), (1916, 0.9733367), (3269, 0.97325587), (3330, 0.97314632), (80, 0.97083044), (2044, 0.96984601), (8, 0.96969008), (3356, 0.96943188), (3126, 0.96833491), (605, 0.96828532), (2428, 0.96814561)
82	(866, 0.99596894), (1823, 0.98902982), (1965, 0.98827207), (4404, 0.98745608), (672, 0.98637402), (29, 0.98602158), (2935, 0.985618), (2702, 0.98461872), (3654, 0.98461425), (4266, 0.98422921), (4007, 0.98421621), (3990, 0.98357993), (4611, 0.98348761), (247, 0.9822216), (2394, 0.98219228), (4217, 0.98193938), (1151, 0.98177969), (4271, 0.98162568), (73, 0.98099732), (4927, 0.98083287)
83	(3337, 0.98117667), (4805, 0.98018992), (675, 0.97905576), (1302, 0.97711313), (1282, 0.97577155), (4339, 0.97566801), (1428, 0.97249603), (1148, 0.97161168), (4254, 0.97089911), (535, 0.97083068), (2407, 0.97016644), (2592, 0.96965313), (504, 0.9692626), (1410, 0.96900475), (4856, 0.96892077), (2076, 0.96841478), (229, 0.96819794), (1453, 0.96746576), (2283, 0.96740806), (710, 0.96685171)
84	(1000, 0.99724805), (4848, 0.99410766), (3752, 0.99320996), (4219, 0.99320805), (1343, 0.99306917), (2841, 0.99302304), (3749, 0.99221539), (2365, 0.99203777), (1017, 0.99202609), (1730, 0.99154162), (2742, 0.99141133), (3235, 0.99136889), (4416, 0.990174), (1399, 0.98957908), (4468, 0.98936927), (3281, 0.98935425), (1275, 0.98919725), (3775, 0.98877192), (3510, 0.98827767), (234, 0.9882499)
85	(2960, 0.99572998), (163, 0.99472558), (618, 0.99343407), (3310, 0.99266154), (3007, 0.99226153), (4911, 0.99221098), (3783, 0.99125445), (4074, 0.99090546), (2895, 0.99044275), (2537, 0.98969799), (2295, 0.98960423), (4957, 0.98949194), (2413, 0.98909843), (4541, 0.98886824), (1977, 0.98864722), (1304, 0.98845708), (453, 0.98841739), (761, 0.9881798), (4511, 0.98786414), (3688, 0.98754489)
86	(133, 0.98658133), (4890, 0.98450387), (1852, 0.9813633), (3744, 0.97870028), (492, 0.97688484), (2454, 0.97296906), (1089, 0.97266954), (2462, 0.97238487), (4293, 0.97202027), (4796, 0.97111768), (406, 0.97047091), (372, 0.96915376), (3508, 0.96822727), (2695, 0.96793365), (3327, 0.96776259), (4863, 0.96764755), (4435, 0.96554714), (1923, 0.96548623), (648, 0.96514869), (3073, 0.96472836)
87	(91, 0.99545407), (960, 0.99186957), (2476, 0.99167502), (2227, 0.9908452), (1693, 0.99046963), (320, 0.99037766), (2776, 0.99010849), (3265, 0.98983288), (612, 0.98737007), (2265, 0.98709381), (611, 0.98665798), (4928, 0.98658001), (3014, 0.98652959), (3865, 0.98611903), (3096, 0.98579133), (3757, 0.98504198), (2047, 0.98501015), (3799, 0.98478794), (1495, 0.98472375), (4519, 0.9841556)
88	(1548, 0.98459494), (4043, 0.98186439), (666, 0.98088586), (2752, 0.97957695), (219, 0.97880316), (1978, 0.97871554), (3125, 0.97834808), (4664, 0.97828388), (4673, 0.97768342), (4010, 0.97758818), (1985, 0.97716331), (3662, 0.9765389), (4618, 0.9757725), (4748, 0.97562337), (2021, 0.97461736), (2544, 0.97390091), (772, 0.97353601), (3670, 0.9730069), (4722, 0.97284949), (2655, 0.97283661)
89	(3721, 0.99049342), (668, 0.98609447), (3323, 0.9854883), (1202, 0.98520619), (2914, 0.98508579), (2618, 0.98414963), (464, 0.98399264), (2090, 0.98389065), (2530, 0.98348588), (2513, 0.98342931), (3841, 0.98336565), (2633, 0.98303312), (220, 0.98265052), (3108, 0.9821533), (2834, 0.98204327), (1244, 0.98030293), (1866, 0.9788847), (2983, 0.97859699), (4856, 0.97838879), (4902, 0.9779163)
90	(3859, 0.99154383), (587, 0.98902512), (4568, 0.98820543), (1092, 0.98674941), (1147, 0.98525238), (3454, 0.98507047), (2101, 0.98429358), (4173, 0.98401588), (2150, 0.98317939), (4431, 0.98257339), (3089, 0.98234278), (1895, 0.98144948), (3801, 0.98136103), (3166, 0.98105264), (3630, 0.98093641), (297, 0.98077476), (1709, 0.98027354), (1029, 0.97977853), (2020, 0.97969788), (2276, 0.97895098)
91	(87, 0.99545407), (2227, 0.99476755), (611, 0.99149036), (960, 0.98942065), (3096, 0.98670197), (1395, 0.9861995), (2476, 0.98605436), (1495, 0.98585677), (3265, 0.98491484), (1693, 0.98355663), (254, 0.98280406), (1807, 0.98249519), (2512, 0.98237872), (320, 0.98189282), (612, 0.98172563), (3014, 0.98150659), (1128, 0.98114681), (2490, 0.98112667), (805, 0.9808864), (2881, 0.98088276)
92	(1757, 0.98413038), (167, 0.98347855), (3828, 0.98199069), (4487, 0.98036438), (4903, 0.97867841), (2289, 0.97862375), (842, 0.97768462), (3737, 0.97710514), (1969, 0.97674441), (1961, 0.97646689), (1090, 0.97641641), (3047, 0.97633553), (4390, 0.9756012), (2298, 0.97516394), (550, 0.97513306), (682, 0.97499532), (1487, 0.97473162), (1701, 0.97431153), (2746, 0.97430897), (4658, 0.97429585)
93	(221, 0.98922038), (3374, 0.98043019), (1159, 0.97952026), (692, 0.97861874), (3017, 0.97735858), (4456, 0.97687733), (3946, 0.9765718), (875, 0.9746294), (3186, 0.97317177), (3447, 0.97184902), (1207, 0.97143477), (2609, 0.97088557), (2263, 0.96881557), (2797, 0.96786571), (1528, 0.96614552), (4708, 0.96495581), (2969, 0.96467865), (1401, 0.96318233), (1865, 0.9618324), (1018, 0.96112001)
94	(3037, 0.98614466), (4261, 0.98311079), (1914, 0.98015672), (1097, 0.97911996), (4557, 0.97886109), (3703, 0.97882903), (674, 0.97799516), (3528, 0.97727925), (279, 0.97604954), (4443, 0.9756223), (2720, 0.97490942), (1906, 0.97443187), (1934, 0.9738946), (2466, 0.97356784), (2114, 0.97351134), (629, 0.97259808), (1810, 0.97256666), (120, 0.97219574), (657, 0.97188604), (2701, 0.97162998)
95	(1636, 0.98968172), (938, 0.98714328), (713, 0.98043185), (852, 0.97545683), (97, 0.96787822), (1175, 0.96522772), (2027, 0.96464419), (4660, 0.96452153), (974, 0.96414602), (4712, 0.96392351), (4466, 0.96356851), (2526, 0.96273863), (904, 0.96252173), (3369, 0.96186864), (1089, 0.9614805), (1843, 0.95974422), (2703, 0.95652604), (2163, 0.9548291), (740, 0.95463938), (2383, 0.95412302)
96	(3162, 0.99563152), (1706, 0.99473149), (2824, 0.99411213), (4639, 0.99331087), (2043, 0.99312031), (819, 0.99230742), (1322, 0.9901126), (2874, 0.98899364), (531, 0.98889333), (1968, 0.98860455), (3541, 0.98806012), (3115, 0.98805583), (3883, 0.98785329), (3590, 0.98761129), (800, 0.98682952), (2792, 0.98635149), (1171, 0.98592722), (2870, 0.98592645), (2426, 0.98576307), (4434, 0.98536706)
97	(2703, 0.99001551), (713, 0.98549533), (2163, 0.98141921), (648, 0.98118877), (2105, 0.97644174), (3286, 0.97565532), (1923, 0.97346389), (95, 0.96787822), (4804, 0.96691215), (3755, 0.96673512), (1636, 0.96498007), (4230, 0.96356332), (2497, 0.96341151), (1469, 0.96192896), (2326, 0.96165538), (1985, 0.96111262), (4682, 0.95991939), (88, 0.95928061), (2752, 0.95847106), (1632, 0.95577323)
98	(3530, 0.9865194), (2991, 0.98460394), (3067, 0.9843263), (2632, 0.98362142), (1364, 0.98300838), (937, 0.98296064), (848, 0.98159599), (1200, 0.98147529), (3279, 0.98059857), (1239, 0.97987807), (2835, 0.97951066), (4120, 0.97949767), (730, 0.97841543), (970, 0.97751975), (1248, 0.97637904), (573, 0.97520375), (752, 0.97414982), (2649, 0.97350079), (162, 0.9703728), (3090, 0.96959376)
99	(669, 0.98537314), (4935, 0.9842428), (2897, 0.9807018), (4466, 0.97740901), (4923, 0.97682321), (81, 0.97667825), (1113, 0.97250843), (942, 0.97236824), (4542, 0.97201157), (1567, 0.97190499), (274, 0.97111905), (2655, 0.97067362), (2741, 0.97040457), (238, 0.96955979), (1573, 0.96880555), (436, 0.96861696), (2424, 0.96806514), (437, 0.96792316), (1663, 0.9675504), (4780, 0.96710515)
100	(2003, 0.98686725), (207, 0.98406237), (4992, 0.98182362), (1733, 0.9816221), (595, 0.9800877), (1424, 0.97871375), (4566, 0.97773218), (4185, 0.977723), (172, 0.97691882), (1659, 0.97547251), (1716, 0.97456336), (245, 0.97246802), (4648, 0.97103405), (2485, 0.96974468), (4922, 0.96946681), (2574, 0.96700364), (4861, 0.96661085), (4948, 0.96490961), (633, 0.96420771), (1978, 0.96384561)
101	(4630, 0.99630034), (4880, 0.99552703), (3765, 0.99488389), (2299, 0.99421132), (1854, 0.99339581), (1241, 0.99321413), (4345, 0.99303806), (4793, 0.99265021), (411, 0.99255347), (300, 0.99242598), (4539, 0.99236012), (546, 0.9921425), (4090, 0.99195778), (3309, 0.9918831), (2555, 0.99178618), (63, 0.99173641), (565, 0.99157155), (3992, 0.99139345), (3268, 0.99115229), (1622, 0.99087209)
102	(3419, 0.98734635), (4157, 0.98561537), (4123, 0.98506248), (561, 0.9847641), (1541, 0.98220921), (2514, 0.98197508), (2335, 0.9815979), (3148, 0.98152602), (2449, 0.9797889), (2000, 0.97937357), (808, 0.97708356), (1867, 0.97549719), (3047, 0.97540939), (3052, 0.97505343), (1905, 0.97456449), (2808, 0.97292447), (1605, 0.97244346), (1331, 0.9723534), (3692, 0.9722997), (4463, 0.97203028)
103	(4106, 0.99675655), (2813, 0.99563038), (1132, 0.99511003), (3992, 0.99457568), (445, 0.99444407), (2600, 0.99434364), (439, 0.99418771), (2994, 0.99319875), (3591, 0.9927758), (3534, 0.99275947), (1512, 0.99262953), (4090, 0.99254668), (1639, 0.99251986), (1088, 0.99242949), (4345, 0.99211264), (4793, 0.99196887), (1955, 0.99089593), (3974, 0.99079645), (912, 0.99076951), (804, 0.99062788)
104	(4026, 0.99608004), (749, 0.99565816), (1427, 0.9940716), (2945, 0.99396098), (1924, 0.99370468), (3182, 0.99269342), (3384, 0.99260342), (1454, 0.9925071), (3650, 0.99202788), (4482, 0.99158847), (651, 0.99116242), (1361, 0.99095941), (2691, 0.99082059), (3457, 0.99074477), (2644, 0.99064469), (383, 0.99057436), (1407, 0.98984975), (2500, 0.98932707), (57, 0.9892832), (1119, 0.98914635)
105	(3407, 0.98935676), (354, 0.98356521), (1124, 0.9833076), (2063, 0.98245263), (1668, 0.98136342), (296, 0.98053896), (4293, 0.97944152), (2443, 0.9791308), (3237, 0.97800386), (4863, 0.97596407), (933, 0.97555405), (4555, 0.97552443), (3300, 0.97469854), (4564, 0.97359383), (1624, 0.97327614), (3153, 0.97306848), (2152, 0.97273576), (3044, 0.9726398), (3700, 0.97248429), (2119, 0.97232735)
106	(1874, 0.98920411), (1792, 0.98810041), (2797, 0.98223782), (3818, 0.98170888), (1713, 0.9801147), (4935, 0.97958255), (1952, 0.97870314), (3109, 0.97401607), (1778, 0.9738996), (3482, 0.97349304), (4814, 0.97181833), (2782, 0.97085941), (4151, 0.97062206), (2741, 0.97059417), (3562, 0.97004652), (3724, 0.96920341), (8, 0.96913457), (276, 0.96905607), (1113, 0.9690541), (4068, 0.96901977)
107	(4936, 0.98201764), (210, 0.97642237), (3936, 0.97629583), (2850, 0.97453344), (1192, 0.97147), (2796, 0.97067755), (2529, 0.96979868), (4332, 0.96957672), (1322, 0.96929461), (1628, 0.96733952), (2426, 0.96717119), (2107, 0.96673501), (1706, 0.96630478), (1171, 0.9653945), (3541, 0.96535766), (1174, 0.96514726), (1694, 0.96505719), (1968, 0.96409631), (405, 0.9631784), (4639, 0.96312463)
108	(297, 0.99218893), (2090, 0.98908842), (1689, 0.98834425), (3058, 0.98679841), (3630, 0.98628199), (4721, 0.98628116), (2463, 0.9860602), (1709, 0.98516703), (3853, 0.98463058), (522, 0.98443806), (4201, 0.98404014), (1428, 0.98322111), (647, 0.98320866), (3065, 0.98297691), (2513, 0.98274648), (3364, 0.98249936), (867, 0.98247433), (2505, 0.98228252), (3672, 0.98164225), (4501, 0.98136061)
109	(3550, 0.9952659), (3893, 0.99493623), (250, 0.99069667), (4645, 0.98906678), (1986, 0.98810947), (1868, 0.98772973), (660, 0.9859364), (443, 0.98533654), (2100, 0.98530316), (3426, 0.98484188), (1581, 0.98462486), (1076, 0.98425949), (367, 0.98425746), (3529, 0.9842031), (4428, 0.98403549), (486, 0.98315835), (3625, 0.98261857), (3019, 0.98232615), (1979, 0.98187101), (3803, 0.98181593)
110	(4974, 0.98564541), (4692, 0.98301804), (1847, 0.97587019), (2237, 0.97577477), (1196, 0.97439826), (4973, 0.9685936), (2294, 0.96662784), (3368, 0.96557009), (923, 0.96555245), (447, 0.96322513), (1426, 0.96115053), (3786, 0.96001601), (2633, 0.95974791), (3229, 0.95958948), (558, 0.95900273), (498, 0.95871639), (2138, 0.95846653), (4146, 0.95766532), (3549, 0.95714778), (880, 0.95711106)
111	(652, 0.99678874), (3712, 0.9956665), (4525, 0.99523997), (2911, 0.99450493), (1027, 0.99413449), (4526, 0.99406588), (922, 0.99396473), (4808, 0.99392194), (3951, 0.99380004), (394, 0.99343491), (4145, 0.99321926), (2769, 0.99288601), (1451, 0.99272972), (4668, 0.99246281), (3076, 0.99238145), (3477, 0.9922297), (1868, 0.99190664), (2978, 0.99186927), (2272, 0.99183673), (4646, 0.991732)
112	(2714, 0.99468648), (1220, 0.99417949), (3187, 0.99399817), (3777, 0.99294603), (2343, 0.99243963), (4915, 0.9908731), (76, 0.99077511), (3024, 0.99010003), (1036, 0.98999572), (3660, 0.98999), (1696, 0.98996049), (387, 0.98932338), (462, 0.98912632), (1440, 0.9890067), (4429, 0.98801172), (2602, 0.98764467), (4889, 0.98611104), (537, 0.98610759), (1704, 0.98605049), (4742, 0.98532534)
113	(2142, 0.99469161), (2742, 0.99390662), (1777, 0.99264389), (4851, 0.99212217), (234, 0.99211329), (4843, 0.99069923), (622, 0.99063557), (160, 0.99031305), (1176, 0.98960835), (1039, 0.98949218), (1345, 0.98892689), (4219, 0.98858476), (3752, 0.9882232), (2552, 0.98811525), (2042, 0.98743755), (2841, 0.9872691), (2223, 0.98664683), (3848, 0.98634422), (2888, 0.98632616), (1629, 0.98604047)
